theta,probability
72.36723320957626,0.00836199999999998
72.8872009445027,0.00809099999999996
73.4071686794291,0.007807000000000008
73.92713641435554,0.007542999999999966
74.44710414928196,0.007292999999999994
74.96707188420837,0.007089000000000012
75.4870396191348,0.006857000000000002
76.00700735406122,0.006643999999999983
76.52697508898765,0.006402000000000019
77.04694282391407,0.006160000000000054
77.5669105588405,0.005929999999999991
78.08687829376692,0.00572499999999998
78.60684602869333,0.005539999999999989
79.12681376361977,0.005346999999999991
79.64678149854618,0.005148999999999959
80.16674923347261,0.004974999999999952
80.68671696839903,0.0048080000000000345
81.20668470332546,0.004642000000000035
81.72665243825188,0.004461000000000048
82.24662017317829,0.004300999999999999
82.76658790810473,0.0041400000000000325
83.28655564303114,0.003966000000000025
83.80652337795757,0.0038280000000000536
84.32649111288399,0.003658999999999968
84.84645884781042,0.003502000000000005
85.36642658273684,0.0033649999999999514
85.88639431766327,0.003251000000000004
86.40636205258969,0.003134999999999999
86.9263297875161,0.002990999999999966
87.44629752244253,0.0028880000000000017
87.96626525736895,0.002766000000000046
88.48623299229538,0.002654999999999963
89.0062007272218,0.002526999999999946
89.52616846214823,0.002418999999999949
90.04613619707465,0.0022980000000000222
90.56610393200106,0.002198999999999951
91.0860716669275,0.002102999999999966
91.6060394018539,0.0020050000000000345
92.12600713678034,0.0019059999999999633
92.64597487170676,0.0018099999999999783
93.1659426066332,0.0017249999999999766
93.6859103415596,0.001631000000000049
94.20587807648602,0.0015420000000000433
94.72584581141246,0.0014650000000000496
95.24581354633887,0.0013859999999999983
95.7657812812653,0.0013260000000000494
96.28574901619172,0.0012510000000000021
96.80571675111815,0.0011849999999999916
97.32568448604457,0.0011219999999999564
97.845652220971,0.001044000000000045
98.36561995589742,0.0009730000000000016
98.88558769082383,0.0009240000000000359
99.40555542575026,0.0008709999999999551
99.92552316067668,0.0008080000000000309
100.44549089560311,0.0007519999999999749
100.96545863052953,0.0007089999999999597
101.48542636545596,0.0006589999999999652
102.00539410038238,0.0006190000000000362
102.52536183530879,0.0005810000000000537
103.04532957023522,0.0005509999999999682
103.56529730516164,0.0005169999999999897
104.08526504008807,0.0004870000000000152
104.60523277501449,0.0004570000000000407
105.12520050994092,0.0004290000000000127
105.64516824486734,0.00039800000000000946
106.16513597979375,0.00037399999999998546
106.68510371472019,0.00034599999999995745
107.2050714496466,0.0003189999999999582
107.72503918457303,0.0002910000000000412
108.24500691949945,0.000268000000000046
108.76497465442588,0.0002469999999999972
109.2849423893523,0.00021999999999999797
109.8049101242787,0.00020399999999998197
110.32487785920515,0.00018899999999999473
110.84484559413156,0.00017599999999995397
111.364813329058,0.00016499999999997073
111.8847810639844,0.00014999999999998348
112.40474879891084,0.00014199999999997548
112.92471653383726,0.00013799999999997148
113.4446842687637,0.00012999999999996348
113.9646520036901,0.00012299999999998423
114.48461973861652,0.00011700000000003374
115.00458747354295,0.00010699999999996823
115.52455520846937,0.00010299999999996423
116.0445229433958,0.00009599999999998499
116.56449067832222,0.00008900000000000574
117.08445841324865,0.00007699999999999374
117.60442614817507,0.00006899999999998574
118.12439388310148,0.00006099999999997774
118.64436161802792,0.00005699999999997374
119.16432935295433,0.00005100000000002325
119.68429708788076,0.000044000000000044004
120.20426482280718,0.00004199999999998649
120.72423255773361,0.00003900000000001125
121.24420029266003,0.000036000000000036
121.76416802758644,0.000032999999999949736
122.28413576251288,0.00002999999999997449
122.80410349743929,0.00002599999999997049
123.32407123236572,0.000022999999999995246
123.84403896729214,0.000018999999999991246
124.36400670221857,0.000014999999999987246
124.88397443714499,0.00001399999999995849
125.4039421720714,0.00001399999999995849
125.92390990699784,0.000013000000000040757
126.44387764192425,0.000013000000000040757
126.96384537685068,0.000013000000000040757
127.4838131117771,0.000013000000000040757
128.00378084670353,0.000012000000000012001
128.52374858162995,0.000010999999999983245
129.04371631655638,0.00000999999999995449
129.5636840514828,0.000008000000000008
130.0836517864092,0.000005000000000032756
130.60361952133565,0.000005000000000032756
131.12358725626206,0.000005000000000032756
131.6435549911885,0.000005000000000032756
132.1635227261149,0.000001999999999946489
132.68349046104134,0.000001999999999946489
133.20345819596776,0.000001999999999946489
133.72342593089417,0.000001999999999946489
134.2433936658206,0.000001999999999946489
134.76336140074702,0.000001999999999946489
135.28332913567345,0.000001999999999946489
135.80329687059987,0.000001999999999946489
136.3232646055263,0.000001999999999946489
136.84323234045272,0.000001999999999946489
137.36320007537913,0.000001999999999946489
137.88316781030557,0.000001999999999946489
138.40313554523198,0.000001999999999946489
138.92310328015841,0.000001999999999946489
139.44307101508483,0.000001999999999946489
139.96303875001124,0.0000010000000000287557
140.4830064849377,0.0000010000000000287557
141.00297421986411,0.0000010000000000287557
141.52294195479053,0.0000010000000000287557
142.04290968971694,0
