theta,probability
-0.6868340414216405,0.5503100000000001
-0.5563215275090343,0.5457799999999999
-0.42580901359642803,0.54116
-0.2952964996838218,0.5357700000000001
-0.1647839857712156,0.5275099999999999
-0.03427147185860942,0.5081
0.09624104205399679,0.50383
0.22675355596660302,0.49992000000000003
0.3572660698792092,0.49573
0.48777858379181543,0.49151999999999996
0.6182910977044216,0.48749
0.7488036116170278,0.48346
0.879316125529634,0.47936
1.0098286394422402,0.47556
1.1403411533548464,0.47155
1.2708536672674526,0.46765999999999996
1.4013661811800588,0.46336999999999995
1.531878695092665,0.45908000000000004
1.6623912090052713,0.45530000000000004
1.7929037229178775,0.45185
1.9234162368304837,0.44808000000000003
2.05392875074309,0.44431
2.184441264655696,0.44044000000000005
2.3149537785683023,0.43659000000000003
2.4454662924809085,0.43294
2.5759788063935147,0.42922000000000005
2.706491320306121,0.42584
2.837003834218727,0.42229000000000005
2.9675163481313334,0.41840999999999995
3.0980288620439396,0.41466000000000003
3.228541375956546,0.41108999999999996
3.359053889869152,0.40774999999999995
3.489566403781758,0.40401
3.6200789176943644,0.40074
3.7505914316069706,0.39722
3.881103945519577,0.39336000000000004
4.011616459432183,0.38981
4.142128973344789,0.38653000000000004
4.2726414872573955,0.38305
4.403154001170002,0.37936000000000003
4.533666515082608,0.3761
4.664179028995214,0.37239
4.79469154290782,0.36909000000000003
4.9252040568204265,0.36605
5.05571657073304,0.36268
5.186229084645646,0.35963999999999996
5.316741598558252,0.35626
5.4472541124708584,0.35329
5.577766626383465,0.3499
5.708279140296071,0.34667000000000003
5.838791654208677,0.34363999999999995
5.969304168121283,0.34048999999999996
6.0998166820338895,0.33691000000000004
6.230329195946496,0.33345
6.360841709859102,0.33030000000000004
6.491354223771708,0.32716
6.621866737684314,0.32399
6.7523792515969205,0.32110000000000005
6.882891765509527,0.31801
7.013404279422133,0.31494999999999995
7.143916793334739,0.31238999999999995
7.274429307247345,0.30945999999999996
7.404941821159952,0.30642
7.535454335072558,0.30379
7.665966848985164,0.30091999999999997
7.79647936289777,0.29808999999999997
7.926991876810376,0.29486
8.057504390722983,0.29205000000000003
8.188016904635589,0.28891
8.318529418548195,0.28601
8.449041932460801,0.28328
8.579554446373407,0.28032999999999997
8.710066960286014,0.27762
8.84057947419862,0.27469
8.971091988111226,0.27193
9.101604502023832,0.26946000000000003
9.232117015936439,0.26656
9.362629529849045,0.26393
9.493142043761651,0.26127
9.623654557674257,0.25854999999999995
9.754167071586863,0.25607
9.88467958549947,0.25331000000000004
10.015192099412076,0.25083999999999995
10.145704613324682,0.24831999999999999
10.276217127237288,0.24583
10.406729641149894,0.24346999999999996
10.5372421550625,0.24077000000000004
10.667754668975107,0.23814999999999997
10.798267182887713,0.23573
10.92877969680032,0.23334999999999995
11.059292210712925,0.23090999999999995
11.189804724625532,0.22853999999999997
11.320317238538138,0.22601000000000004
11.450829752450744,0.22351
11.58134226636335,0.22089000000000003
11.711854780275957,0.21853999999999996
11.842367294188563,0.21606999999999998
11.972879808101169,0.21377999999999997
12.103392322013775,0.21165999999999996
12.233904835926381,0.20923000000000003
12.364417349838988,0.20692999999999995
12.494929863751594,0.20450999999999997
12.6254423776642,0.20192
12.755954891576806,0.19947000000000004
12.886467405489412,0.19699999999999995
13.016979919402019,0.19474999999999998
13.147492433314625,0.19255999999999995
13.278004947227231,0.19027000000000005
13.408517461139837,0.18835999999999997
13.539029975052443,0.18581999999999999
13.66954248896505,0.18369999999999997
13.800055002877656,0.18156000000000005
13.930567516790262,0.17910000000000004
14.061080030702868,0.17652
14.191592544615474,0.17435999999999996
14.32210505852808,0.17203999999999997
14.452617572440687,0.16952999999999996
14.583130086353293,0.16710000000000003
14.7136426002659,0.16456000000000004
14.844155114178506,0.16215000000000002
14.974667628091112,0.15942
15.105180142003718,0.15700000000000003
15.235692655916324,0.15488999999999997
15.36620516982893,0.15269
15.496717683741537,0.15031000000000005
15.627230197654143,0.14809000000000005
15.757742711566749,0.14569
15.888255225479355,0.14344999999999997
16.01876773939196,0.14073999999999998
16.149280253304575,0.13844
16.27979276721718,0.13592000000000004
16.410305281129787,0.13365000000000005
16.540817795042393,0.13141000000000003
16.671330308955,0.12922999999999996
16.801842822867606,0.12692000000000003
16.932355336780212,0.12433000000000005
17.062867850692818,0.12161999999999995
17.193380364605424,0.11887000000000003
17.32389287851803,0.11628000000000005
17.454405392430637,0.11355000000000004
17.584917906343243,0.11072000000000004
17.71543042025585,0.10816000000000003
17.845942934168455,0.10548999999999997
17.97645544808106,0.10289000000000004
18.106967961993668,0.10004999999999997
18.237480475906274,0.09684999999999999
18.36799298981888,0.09353999999999996
18.498505503731486,0.08992999999999995
18.629018017644093,0.08589999999999998
18.7595305315567,0.08201999999999998
18.890043045469305,0.07762000000000002
19.02055555938191,0.07337000000000005
19.151068073294518,0.06869000000000003
19.281580587207124,0.06362000000000001
19.41209310111973,0.057520000000000016
19.542605615032336,0.04947999999999997
19.673118128944942,0.039919999999999956
19.80363064285755,0.02634000000000003
19.934143156770155,0
