theta,probability
-5.683756962904516,0.9967
-3.085596743671088,0.9672
-0.48743652443765906,0.8669
2.1107236947957695,0.7438
4.708883914029197,0.6408
7.307044133262625,0.5515
9.905204352496055,0.47650000000000003
12.503364571729483,0.41259999999999997
15.10152479096291,0.3547
17.699685010196337,0.3054
20.297845229429765,0.26370000000000005
22.896005448663193,0.2269
25.494165667896628,0.19320000000000004
28.092325887130055,0.16779999999999995
30.690486106363483,0.14529999999999998
33.288646325596915,0.12570000000000003
35.88680654483034,0.10940000000000005
38.48496676406377,0.09319999999999995
41.0831269832972,0.07950000000000002
43.681287202530626,0.06830000000000003
46.279447421764054,0.05840000000000001
48.87760764099748,0.048900000000000055
51.47576786023091,0.042100000000000026
54.07392807946434,0.036900000000000044
56.67208829869777,0.03159999999999996
59.27024851793119,0.026900000000000035
61.86840873716463,0.022599999999999953
64.46656895639805,0.01990000000000003
67.06472917563147,0.01759999999999995
69.66288939486489,0.01539999999999997
72.26104961409833,0.012800000000000034
74.85920983333175,0.010199999999999987
77.45737005256518,0.008700000000000041
80.05553027179862,0.007299999999999973
82.65369049103204,0.006299999999999972
85.25185071026547,0.0049000000000000155
87.8500109294989,0.0043999999999999595
90.44817114873233,0.0038000000000000256
93.04633136796575,0.0032999999999999696
95.64449158719918,0.0030999999999999917
98.2426518064326,0.0029000000000000137
100.84081202566604,0.0023999999999999577
103.43897224489946,0.0021999999999999797
106.0371324641329,0.0014999999999999458
108.63529268336632,0.0009000000000000119
111.23345290259975,0.0007000000000000339
113.83161312183317,0.00039999999999995595
116.4297733410666,0.00019999999999997797
119.02793356030004,0.00009999999999998899
121.62609377953346,0
