theta,probability
43.72060092899514,0.046785999999999994
43.93596085359962,0.04619200000000001
44.151320778204095,0.045587000000000044
44.366680702808566,0.045022000000000006
44.58204062741304,0.04441200000000001
44.797400552017514,0.04380200000000001
45.01276047662199,0.04319200000000001
45.22812040122646,0.042630999999999974
45.44348032583094,0.042072
45.65884025043542,0.04148300000000005
45.87420017503989,0.040906
46.089560099644366,0.040381
46.30492002424884,0.039856
46.520279948853315,0.039332000000000034
46.735639873457785,0.038772999999999946
46.95099979806226,0.03826200000000002
47.16635972266674,0.03777200000000003
47.38171964727121,0.03723900000000002
47.59707957187569,0.03676299999999999
47.81243949648016,0.03630500000000003
48.02779942108464,0.03583599999999998
48.243159345689115,0.035329000000000055
48.458519270293586,0.03487899999999999
48.67387919489806,0.03441700000000003
48.889239119502534,0.03399099999999999
49.10459904410701,0.033546999999999993
49.31995896871148,0.03309399999999996
49.53531889331596,0.032671000000000006
49.75067881792044,0.03220999999999996
49.96603874252491,0.03175899999999998
50.181398667129386,0.031345999999999985
50.39675859173386,0.030873999999999957
50.612118516338334,0.030417999999999945
50.827478440942805,0.029986999999999986
51.04283836554728,0.029568999999999956
51.25819829015176,0.02915599999999996
51.47355821475623,0.028726999999999947
51.68891813936071,0.02835500000000002
51.90427806396518,0.02795700000000001
52.11963798856966,0.02757299999999996
52.33499791317413,0.027213000000000043
52.550357837778606,0.02685800000000005
52.76571776238308,0.026448999999999945
52.981077686987554,0.026059999999999972
53.19643761159203,0.025680000000000036
53.4117975361965,0.025290000000000035
53.62715746080098,0.02490800000000004
53.84251738540546,0.024564999999999948
54.05787731000993,0.024182000000000037
54.273237234614406,0.023838000000000026
54.48859715921888,0.023482000000000003
54.70395708382335,0.023158000000000012
54.91931700842783,0.02279500000000001
55.1346769330323,0.022453999999999974
55.35003685763677,0.022136999999999962
55.56539678224126,0.021839000000000053
55.78075670684573,0.021553000000000044
55.9961166314502,0.021248999999999962
56.21147655605467,0.020926
56.426836480659155,0.020638000000000045
56.642196405263626,0.02034899999999995
56.857556329868096,0.020028000000000046
57.07291625447258,0.019711000000000034
57.28827617907705,0.01941000000000004
57.50363610368152,0.019106999999999985
57.71899602828599,0.018808999999999965
57.93435595289048,0.01849400000000001
58.14971587749495,0.01822199999999996
58.36507580209942,0.01793699999999998
58.580435726703904,0.017669000000000046
58.795795651308374,0.017391000000000045
59.011155575912845,0.017110999999999987
59.226515500517316,0.016854999999999953
59.4418754251218,0.016625
59.65723534972627,0.016357999999999984
59.87259527433074,0.016097000000000028
60.08795519893523,0.01583699999999999
60.3033151235397,0.015569000000000055
60.51867504814417,0.015302999999999956
60.73403497274865,0.015029999999999988
60.94939489735312,0.014780000000000015
61.164754821957594,0.01450499999999999
61.380114746562064,0.014256000000000046
61.59547467116655,0.014024000000000036
61.81083459577102,0.013784000000000018
62.02619452037549,0.013546999999999976
62.241554444979975,0.01333300000000004
62.456914369584446,0.013090999999999964
62.67227429418892,0.012862999999999958
62.88763421879339,0.012633000000000005
63.10299414339787,0.012410000000000032
63.31835406800234,0.012175999999999965
63.53371399260681,0.011965000000000003
63.7490739172113,0.011731999999999965
63.96443384181577,0.01149699999999998
64.17979376642025,0.011275999999999953
64.39515369102472,0.011064999999999992
64.6105136156292,0.010857000000000006
64.82587354023367,0.010643999999999987
65.04123346483814,0.010445999999999955
65.25659338944263,0.010280999999999985
65.4719533140471,0.010089000000000015
65.68731323865157,0.00988699999999998
65.90267316325604,0.009704000000000046
66.11803308786052,0.009507000000000043
66.333393012465,0.009311999999999987
66.54875293706947,0.009132000000000029
66.76411286167395,0.00896600000000003
66.97947278627842,0.008770999999999973
67.19483271088289,0.008564000000000016
67.41019263548736,0.008387999999999951
67.62555256009185,0.008213000000000026
67.84091248469632,0.008028999999999953
68.05627240930079,0.007857000000000003
68.27163233390527,0.00768000000000002
68.48699225850974,0.007518000000000025
68.70235218311421,0.00734199999999996
68.9177121077187,0.00717599999999996
69.13307203232317,0.007017000000000051
69.34843195692764,0.006852999999999998
69.56379188153211,0.006689999999999974
69.7791518061366,0.006545000000000023
69.99451173074107,0.0063790000000000235
70.20987165534554,0.0062429999999999986
70.42523157995002,0.0061069999999999736
70.6405915045545,0.005952999999999986
70.85595142915896,0.005808999999999953
71.07131135376343,0.005650000000000044
71.28667127836792,0.005502000000000007
71.50203120297239,0.005360999999999949
71.71739112757686,0.00523499999999999
71.93275105218135,0.005074000000000023
72.14811097678582,0.00492999999999999
72.36347090139029,0.004789000000000043
72.57883082599476,0.0046640000000000015
72.79419075059924,0.004534000000000038
73.00955067520371,0.004426000000000041
73.22491059980818,0.0043119999999999825
73.44027052441267,0.004198000000000035
73.65563044901714,0.004066000000000014
73.87099037362161,0.003939000000000026
74.08635029822608,0.0038209999999999633
74.30171022283056,0.003685999999999967
74.51707014743504,0.003570999999999991
74.7324300720395,0.0034560000000000146
74.94778999664399,0.003353999999999968
75.16314992124846,0.0032480000000000286
75.37850984585293,0.0031449999999999534
75.5938697704574,0.003033999999999981
75.80922969506189,0.0029609999999999914
76.02458961966636,0.002862000000000031
76.23994954427083,0.002758000000000038
76.45530946887531,0.0026530000000000165
76.67066939347978,0.002554999999999974
76.88602931808425,0.00245799999999996
77.10138924268873,0.0023699999999999832
77.31674916729321,0.0022860000000000102
77.53210909189768,0.002202999999999955
77.74746901650215,0.0021219999999999573
77.96282894110664,0.0020289999999999475
78.1781888657111,0.001951000000000036
78.39354879031558,0.0018690000000000095
78.60890871492006,0.0018019999999999703
78.82426863952453,0.0017239999999999478
79.039628564129,0.0016490000000000116
79.25498848873347,0.001570999999999989
79.47034841333796,0.0015140000000000153
79.68570833794243,0.001458999999999988
79.9010682625469,0.0013809999999999656
80.11642818715139,0.0013199999999999878
80.33178811175586,0.0012529999999999486
80.54714803636033,0.0011929999999999996
80.7625079609648,0.0011280000000000179
80.97786788556928,0.0010679999999999579
81.19322781017375,0.0010130000000000416
81.40858773477822,0.0009719999999999729
81.62394765938271,0.0009350000000000191
81.83930758398718,0.0008920000000000039
82.05466750859165,0.0008420000000000094
82.27002743319612,0.0007859999999999534
82.4853873578006,0.0007319999999999549
82.70074728240508,0.0006899999999999684
82.91610720700955,0.0006540000000000434
83.13146713161403,0.0006110000000000282
83.3468270562185,0.0005749999999999922
83.56218698082297,0.0005380000000000384
83.77754690542744,0.0005079999999999529
83.99290683003193,0.0004729999999999457
84.2082667546364,0.0004349999999999632
84.42362667924087,0.0004089999999999927
84.63898660384535,0.0003769999999999607
84.85434652844982,0.00035200000000001896
85.0697064530543,0.0003389999999999782
85.28506637765877,0.0003149999999999542
85.50042630226325,0.0002910000000000412
85.71578622686772,0.00027999999999994696
85.93114615147219,0.0002529999999999477
86.14650607607668,0.00023300000000003873
86.36186600068115,0.00021400000000004749
86.57722592528562,0.00019499999999994522
86.7925858498901,0.00017599999999995397
87.00794577449457,0.00016700000000002824
87.22330569909904,0.00015699999999996272
87.43866562370351,0.00014300000000000423
87.654025548308,0.00013300000000004975
87.86938547291247,0.00012100000000003774
88.08474539751694,0.00011600000000000499
88.30010532212142,0.0001060000000000505
88.5154652467259,0.0000980000000000425
88.73082517133037,0.00009499999999995623
88.94618509593484,0.00008699999999994823
89.16154502053932,0.0000780000000000225
89.37690494514379,0.00007599999999996498
89.59226486974826,0.00006899999999998574
89.80762479435275,0.00005900000000003125
90.02298471895722,0.00005599999999994498
90.23834464356169,0.00005299999999996974
90.45370456816616,0.00004499999999996174
90.66906449277064,0.00004099999999995774
90.88442441737512,0.000036999999999953737
91.09978434197959,0.000032999999999949736
91.31514426658407,0.000028999999999945736
91.53050419118854,0.000025000000000052758
91.74586411579301,0.000022999999999995246
91.96122404039748,0.00002199999999996649
92.17658396500197,0.000020000000000020002
