theta,probability
-51.03668620209107,0.28290000000000004
-50.79045852053148,0.27813
-50.5442308389719,0.27335
-50.29800315741231,0.26846000000000003
-50.05177547585273,0.26380000000000003
-49.80554779429314,0.2592
-49.55932011273355,0.2548
-49.31309243117397,0.25053000000000003
-49.06686474961438,0.24602999999999997
-48.8206370680548,0.24163
-48.57440938649521,0.23714999999999997
-48.32818170493563,0.23277000000000003
-48.08195402337604,0.22851999999999995
-47.83572634181646,0.22460999999999998
-47.58949866025687,0.22069000000000005
-47.34327097869729,0.21657000000000004
-47.0970432971377,0.21281000000000005
-46.850815615578114,0.20916999999999997
-46.60458793401853,0.20518000000000003
-46.358360252458944,0.20170999999999994
-46.11213257089936,0.19813999999999998
-45.865904889339774,0.19465
-45.61967720778019,0.19133999999999995
-45.373449526220604,0.18772999999999995
-45.12722184466102,0.18442999999999998
-44.880994163101434,0.18111999999999995
-44.634766481541845,0.17767
-44.388538799982264,0.17430999999999996
-44.142311118422676,0.17139000000000004
-43.896083436863094,0.16827999999999999
-43.649855755303506,0.16535999999999995
-43.403628073743924,0.16242
-43.157400392184336,0.15964999999999996
-42.911172710624754,0.15654
-42.664945029065166,0.15358000000000005
-42.418717347505584,0.15098
-42.172489665945996,0.14822999999999997
-41.92626198438641,0.14561999999999997
-41.680034302826826,0.14320999999999995
-41.43380662126724,0.14066
-41.187578939707656,0.13814000000000004
-40.94135125814807,0.13556999999999997
-40.695123576588486,0.13290999999999997
-40.4488958950289,0.13061
-40.202668213469316,0.12831000000000004
-39.95644053190973,0.12605
-39.71021285035014,0.12375000000000003
-39.46398516879056,0.12134999999999996
-39.21775748723097,0.11897000000000002
-38.97152980567138,0.11684000000000005
-38.725302124111806,0.11468999999999996
-38.47907444255222,0.11263999999999996
-38.23284676099263,0.11082999999999998
-37.98661907943304,0.10909000000000002
-37.740391397873466,0.10711000000000004
-37.49416371631388,0.10528000000000004
-37.24793603475429,0.10331000000000001
-37.0017083531947,0.10158
-36.75548067163511,0.09989000000000003
-36.50925299007554,0.09819999999999995
-36.26302530851595,0.09650000000000003
-36.01679762695636,0.09482999999999997
-35.77056994539677,0.09289000000000003
-35.5243422638372,0.09140999999999999
-35.27811458227761,0.0897
-35.03188690071802,0.08803000000000005
-34.78565921915843,0.08647000000000005
-34.539431537598844,0.08518000000000003
-34.29320385603927,0.08359000000000005
-34.04697617447968,0.08199000000000001
-33.80074849292009,0.08050999999999997
-33.554520811360504,0.07918000000000003
-33.30829312980093,0.07769999999999999
-33.06206544824134,0.07621
-32.81583776668175,0.07496999999999998
-32.569610085122164,0.07362000000000002
-32.323382403562576,0.07250999999999996
-32.077154722003,0.07137000000000004
-31.830927040443413,0.06988000000000005
-31.584699358883825,0.06872999999999996
-31.338471677324236,0.06750999999999996
-31.09224399576466,0.06635999999999997
-30.846016314205073,0.06525999999999998
-30.599788632645485,0.06416999999999995
-30.353560951085896,0.06301999999999996
-30.107333269526308,0.06198999999999999
-29.861105587966733,0.060819999999999985
-29.614877906407145,0.05979000000000001
-29.368650224847556,0.05867
-29.122422543287968,0.057660000000000045
-28.876194861728393,0.05662999999999996
-28.629967180168805,0.05561000000000005
-28.383739498609216,0.05471999999999999
-28.137511817049628,0.053749999999999964
-27.891284135490054,0.052830000000000044
-27.645056453930465,0.05174999999999996
-27.398828772370877,0.05083000000000004
-27.152601090811288,0.05001
-26.9063734092517,0.04913000000000001
-26.660145727692125,0.04844000000000004
-26.413918046132537,0.047679999999999945
-26.167690364572948,0.047069999999999945
-25.92146268301336,0.046170000000000044
-25.675235001453785,0.04539000000000004
-25.429007319894197,0.04468000000000005
-25.18277963833461,0.04413
-24.93655195677502,0.04329000000000005
-24.69032427521543,0.04261999999999999
-24.444096593655857,0.04191999999999996
-24.19786891209627,0.04127000000000003
-23.95164123053668,0.04059999999999997
-23.70541354897709,0.03995000000000004
-23.459185867417517,0.03905000000000003
-23.21295818585793,0.038370000000000015
-22.96673050429834,0.03768000000000005
-22.72050282273875,0.03698000000000001
-22.474275141179163,0.03642000000000001
-22.22804745961959,0.03588999999999998
-21.98181977806,0.035250000000000004
-21.73559209650041,0.03480000000000005
-21.489364414940823,0.03412000000000004
-21.24313673338125,0.03352999999999995
-20.99690905182166,0.03310000000000002
-20.750681370262072,0.03259000000000001
-20.504453688702483,0.03202000000000005
-20.258226007142895,0.03156000000000003
-20.01199832558332,0.03127000000000002
-19.765770644023732,0.03073999999999999
-19.519542962464143,0.03020999999999996
-19.273315280904555,0.02969999999999995
-19.02708759934498,0.02917000000000003
-18.780859917785392,0.028839999999999977
-18.534632236225804,0.028299999999999992
-18.288404554666215,0.027780000000000027
-18.042176873106627,0.02744000000000002
-17.795949191547052,0.02697000000000005
-17.549721509987464,0.026490000000000014
-17.303493828427875,0.026109999999999967
-17.057266146868287,0.025780000000000025
-16.811038465308712,0.025429999999999953
-16.564810783749124,0.025009999999999977
-16.318583102189535,0.024490000000000012
-16.072355420629947,0.024209999999999954
-15.826127739070374,0.023800000000000043
-15.579900057510786,0.023479999999999945
-15.333672375951197,0.023129999999999984
-15.087444694391609,0.022789999999999977
-14.84121701283202,0.022419999999999995
-14.594989331272446,0.022070000000000034
-14.348761649712857,0.021639999999999993
-14.102533968153269,0.02120999999999995
-13.85630628659368,0.020930000000000004
-13.610078605034106,0.020549999999999957
-13.363850923474518,0.02031000000000005
-13.117623241914929,0.019989999999999952
-12.87139556035534,0.019730000000000025
-12.625167878795752,0.019490000000000007
-12.378940197236178,0.01919000000000004
-12.13271251567659,0.018880000000000008
-11.886484834117,0.01863999999999999
-11.640257152557412,0.018329999999999957
-11.394029470997838,0.01798999999999995
-11.14780178943825,0.017689999999999984
-10.90157410787866,0.01737999999999995
-10.655346426319072,0.017079999999999984
-10.409118744759484,0.016730000000000023
-10.16289106319991,0.016490000000000005
-9.916663381640321,0.016270000000000007
-9.670435700080732,0.01609000000000005
-9.424208018521144,0.015819999999999945
-9.17798033696157,0.015610000000000013
-8.931752655401981,0.01534000000000002
-8.685524973842393,0.015079999999999982
-8.439297292282804,0.014820000000000055
-8.193069610723215,0.014619999999999966
-7.946841929163641,0.014369999999999994
-7.700614247604053,0.014079999999999981
-7.454386566044464,0.013839999999999963
-7.208158884484876,0.013680000000000025
-6.961931202925301,0.013460000000000027
-6.715703521365713,0.013279999999999959
-6.469475839806124,0.013040000000000052
-6.223248158246536,0.012850000000000028
-5.977020476686947,0.012669999999999959
-5.730792795127373,0.012469999999999981
-5.484565113567784,0.012270000000000003
-5.238337432008196,0.012109999999999954
-4.992109750448607,0.011909999999999976
-4.745882068889033,0.011660000000000004
-4.499654387329445,0.01149
-4.253426705769856,0.011270000000000002
-4.0071990242102675,0.011099999999999999
-3.760971342650693,0.01093999999999995
-3.5147436610911047,0.010730000000000017
-3.268515979531516,0.010519999999999974
-3.0222882979719277,0.010440000000000005
-2.776060616412339,0.010229999999999961
-2.529832934852765,0.010070000000000023
-2.2836052532931763,0.009929999999999994
-2.037377571733588,0.009730000000000016
-1.791149890173999,0.009499999999999953
-1.5449222086144248,0.00934999999999997
-1.2986945270548362,0.009240000000000026
-1.0524668454952477,0.009099999999999997
-0.8062391639356592,0.008970000000000034
-0.5600114823760707,0.008859999999999979
-0.3137838008164964,0.00871999999999995
-0.0675561192569079,0.008589999999999987
0.1786715623026806,0.008489999999999998
0.4248992438622691,0.008410000000000029
0.6711269254218435,0.00827
0.917354606981432,0.00814999999999999
1.1635822885410205,0.008090000000000042
1.409809970100609,0.007979999999999987
1.6560376516601976,0.007859999999999978
1.9022653332197719,0.007770000000000055
2.14849301477936,0.00763999999999998
2.3947206963389487,0.007519999999999971
2.640948377898537,0.007419999999999982
2.8871760594581115,0.007310000000000039
3.1334037410177,0.007220000000000004
3.3796314225772885,0.00712999999999997
3.625859104136877,0.007040000000000046
3.8720867856964656,0.006909999999999972
4.11831446725604,0.006809999999999983
4.364542148815628,0.006709999999999994
4.610769830375217,0.00658000000000003
4.8569975119348054,0.006469999999999976
5.10322519349438,0.006329999999999947
5.349452875053968,0.006170000000000009
5.595680556613557,0.006040000000000045
5.841908238173145,0.005920000000000036
6.08813591973272,0.005809999999999982
6.334363601292308,0.005780000000000007
6.580591282851897,0.005669999999999953
6.826818964411485,0.005619999999999958
7.073046645971074,0.005550000000000055
7.319274327530648,0.00546000000000002
7.5655020090902365,0.005410000000000026
7.811729690649825,0.005340000000000011
8.057957372209414,0.005290000000000017
8.304185053768988,0.005240000000000022
8.550412735328576,0.005179999999999962
8.796640416888165,0.005109999999999948
9.042868098447753,0.00497000000000003
9.289095780007342,0.004870000000000041
9.535323461566916,0.004750000000000032
9.781551143126505,0.0046800000000000175
10.027778824686093,0.0046199999999999575
10.274006506245682,0.0046000000000000485
10.520234187805256,0.004530000000000034
10.766461869364845,0.0044600000000000195
11.012689550924433,0.0044199999999999795
11.258917232484022,0.0043800000000000505
11.50514491404361,0.004310000000000036
11.751372595603184,0.0042999999999999705
11.997600277162773,0.004249999999999976
12.243827958722362,0.0041799999999999615
12.49005564028195,0.0040799999999999725
12.736283321841524,0.004029999999999978
12.982511003401113,0.003990000000000049
13.228738684960701,0.003909999999999969
13.47496636652029,0.00383
13.721194048079878,0.003770000000000051
13.967421729639453,0.0037000000000000366
14.213649411199041,0.0036399999999999766
14.45987709275863,0.0036199999999999566
14.706104774318218,0.0035800000000000276
14.952332455877793,0.0034999999999999476
15.198560137437381,0.003449999999999953
15.44478781899697,0.0034199999999999786
