theta,probability
-39.763131293672906,0.56837
-39.54930971518458,0.5638799999999999
-39.335488136696256,0.55951
-39.12166655820793,0.5549299999999999
-38.9078449797196,0.55027
-38.69402340123127,0.54576
-38.48020182274295,0.5412399999999999
-38.26638024425462,0.53676
-38.05255866576629,0.53235
-37.83873708727797,0.5281199999999999
-37.62491550878964,0.52355
-37.41109393030131,0.51902
-37.19727235181299,0.5146200000000001
-36.98345077332466,0.51032
-36.769629194836334,0.50621
-36.55580761634801,0.5016
-36.341986037859684,0.49714
-36.128164459371355,0.49278999999999995
-35.91434288088303,0.48839999999999995
-35.700521302394705,0.48407999999999995
-35.486699723906376,0.47995
-35.27287814541805,0.47591000000000006
-35.059056566929726,0.47182
-34.8452349884414,0.46757000000000004
-34.63141340995307,0.46331999999999995
-34.41759183146475,0.45963
-34.20377025297642,0.45533
-33.98994867448809,0.45115000000000005
-33.77612709599977,0.44742000000000004
-33.56230551751144,0.44331
-33.34848393902311,0.43928
-33.13466236053478,0.43528
-32.92084078204646,0.43113
-32.70701920355813,0.42726
-32.493197625069804,0.42357
-32.27937604658148,0.41979999999999995
-32.065554468093154,0.41605000000000003
-31.851732889604822,0.41198999999999997
-31.6379113111165,0.40864999999999996
-31.424089732628172,0.40464999999999995
-31.210268154139843,0.40123
-30.99644657565152,0.39754999999999996
-30.782624997163193,0.39366
-30.568803418674865,0.39002000000000003
-30.354981840186536,0.3862
-30.141160261698214,0.38261999999999996
-29.927338683209886,0.37897000000000003
-29.713517104721557,0.37524
-29.499695526233236,0.37166999999999994
-29.285873947744907,0.36824
-29.07205236925658,0.36463
-28.858230790768257,0.36119
-28.64440921227993,0.35792999999999997
-28.4305876337916,0.35443
-28.216766055303278,0.35105
-28.00294447681495,0.34736
-27.78912289832662,0.34434
-27.575301319838292,0.34107
-27.36147974134997,0.33777999999999997
-27.147658162861642,0.33445
-26.933836584373314,0.33129
-26.720015005884992,0.32776000000000005
-26.506193427396664,0.32441
-26.292371848908335,0.32108000000000003
-26.078550270420013,0.31779
-25.864728691931685,0.31457999999999997
-25.650907113443356,0.31145
-25.437085534955035,0.30832000000000004
-25.223263956466706,0.30495000000000005
-25.009442377978377,0.30162999999999995
-24.79562079949005,0.29838
-24.581799221001727,0.29545
-24.3679776425134,0.29240999999999995
-24.15415606402507,0.28944000000000003
-23.94033448553675,0.28680000000000005
-23.72651290704842,0.28395000000000004
-23.51269132856009,0.28107000000000004
-23.29886975007177,0.27801
-23.08504817158344,0.27486999999999995
-22.871226593095113,0.27232
-22.657405014606784,0.26949999999999996
-22.443583436118463,0.26687000000000005
-22.22976185763014,0.26412
-22.015940279141805,0.26137999999999995
-21.802118700653484,0.25846
-21.588297122165162,0.25577000000000005
-21.374475543676827,0.25303
-21.160653965188505,0.25034999999999996
-20.946832386700184,0.24790999999999996
-20.733010808211848,0.24529999999999996
-20.519189229723526,0.24246
-20.30536765123519,0.23985
-20.09154607274687,0.23734
-19.877724494258548,0.2348
-19.663902915770212,0.23268999999999995
-19.45008133728189,0.23001000000000005
-19.23625975879357,0.22763999999999995
-19.022438180305233,0.22512
-18.80861660181691,0.22246999999999995
-18.59479502332859,0.21992999999999996
-18.380973444840254,0.21753
-18.167151866351933,0.21513000000000004
-17.95333028786361,0.21286000000000005
-17.739508709375276,0.21048
-17.525687130886954,0.20821999999999996
-17.311865552398633,0.20587999999999995
-17.098043973910297,0.20348999999999995
-16.884222395421975,0.20133999999999996
-16.670400816933654,0.19918999999999998
-16.45657923844532,0.19703000000000004
-16.242757659956997,0.19479999999999997
-16.028936081468675,0.19274000000000002
-15.815114502980341,0.19060999999999995
-15.60129292449202,0.18838999999999995
-15.387471346003698,0.18620000000000003
-15.173649767515363,0.18433999999999995
-14.959828189027041,0.18235999999999997
-14.746006610538705,0.18003999999999998
-14.532185032050384,0.17817000000000005
-14.318363453562062,0.17628999999999995
